block,task_id,family,n,method,model_seed,search_seed,budget,best_r,fresh_r
0,test_er_100_06,er,100,ea,-1,101,192,0.3189,0.311921875
0,test_er_100_06,er,100,ea,-1,202,96,0.316425,0.312153125
0,test_er_100_06,er,100,ea,-1,202,192,0.31965,0.32076875
0,test_er_100_06,er,100,ea,-1,303,96,0.3178,0.312646875
0,test_er_100_06,er,100,ea,-1,303,192,0.324775,0.32155625
0,test_er_100_06,er,100,global_log_mse,17,101,96,0.3215,0.319396875
0,test_er_100_06,er,100,global_log_mse,17,101,192,0.329275,0.320790625
0,test_er_100_06,er,100,global_log_mse,17,202,96,0.32275,0.317703125
0,test_er_100_06,er,100,global_log_mse,17,202,192,0.336,0.327959375
0,test_er_100_06,er,100,global_log_mse,17,303,96,0.320025,0.315371875
0,test_er_100_06,er,100,global_log_mse,17,303,192,0.328975,0.320190625
0,test_er_100_06,er,100,global_log_mse,23,101,96,0.322125,0.3140625
0,test_er_100_06,er,100,global_log_mse,23,101,192,0.331825,0.324946875
0,test_er_100_06,er,100,global_log_mse,23,202,96,0.327725,0.321246875
0,test_er_100_06,er,100,global_log_mse,23,202,192,0.332375,0.3207625
0,test_er_100_06,er,100,global_log_mse,23,303,96,0.3241,0.31930625
0,test_er_100_06,er,100,global_log_mse,23,303,192,0.33045,0.324090625
0,test_er_100_06,er,100,global_mse,17,101,96,0.319525,0.318221875
0,test_er_100_06,er,100,global_mse,17,101,192,0.32995,0.324096875
0,test_er_100_06,er,100,global_mse,17,202,96,0.328375,0.318071875
0,test_er_100_06,er,100,global_mse,17,202,192,0.33045,0.32605625
0,test_er_100_06,er,100,global_mse,17,303,96,0.325675,0.318346875
0,test_er_100_06,er,100,global_mse,17,303,192,0.332425,0.32251875
0,test_er_100_06,er,100,global_mse,23,101,96,0.3207,0.319825
0,test_er_100_06,er,100,global_mse,23,101,192,0.33105,0.3241
0,test_er_100_06,er,100,global_mse,23,202,96,0.320125,0.315771875
0,test_er_100_06,er,100,global_mse,23,202,192,0.328425,0.321740625
0,test_er_100_06,er,100,global_mse,23,303,96,0.3259,0.3158
0,test_er_100_06,er,100,global_mse,23,303,192,0.329325,0.324109375
0,test_er_100_06,er,100,hillclimb,-1,101,96,0.32095,0.312528125
0,test_er_100_06,er,100,hillclimb,-1,101,192,0.32575,0.314821875
0,test_er_100_06,er,100,hillclimb,-1,202,96,0.32355,0.313990625
0,test_er_100_06,er,100,hillclimb,-1,202,192,0.330575,0.315990625
0,test_er_100_06,er,100,hillclimb,-1,303,96,0.31865,0.3139875
0,test_er_100_06,er,100,hillclimb,-1,303,192,0.3244,0.318234375
0,test_er_100_06,er,100,log_mse,17,101,96,0.319475,0.31895625
0,test_er_100_06,er,100,log_mse,17,101,192,0.33025,0.323278125
0,test_er_100_06,er,100,log_mse,17,202,96,0.3243,0.3207875
0,test_er_100_06,er,100,log_mse,17,202,192,0.332975,0.325078125
0,test_er_100_06,er,100,log_mse,17,303,96,0.325725,0.3194
0,test_er_100_06,er,100,log_mse,17,303,192,0.331275,0.32719375
0,test_er_100_06,er,100,log_mse,23,101,96,0.323925,0.321384375
0,test_er_100_06,er,100,log_mse,23,101,192,0.329375,0.321775
0,test_er_100_06,er,100,log_mse,23,202,96,0.328075,0.32839375
0,test_er_100_06,er,100,log_mse,23,202,192,0.333075,0.327853125
0,test_er_100_06,er,100,log_mse,23,303,96,0.32255,0.318071875
0,test_er_100_06,er,100,log_mse,23,303,192,0.32925,0.325615625
0,test_er_100_06,er,100,mse,17,101,96,0.325675,0.32150625
0,test_er_100_06,er,100,mse,17,101,192,0.3339,0.32735625
0,test_er_100_06,er,100,mse,17,202,96,0.322375,0.3139875
0,test_er_100_06,er,100,mse,17,202,192,0.33045,0.31976875
0,test_er_100_06,er,100,mse,17,303,96,0.32545,0.320153125
0,test_er_100_06,er,100,mse,17,303,192,0.3307,0.3238125
0,test_er_100_06,er,100,mse,23,101,96,0.31845,0.31555
0,test_er_100_06,er,100,mse,23,101,192,0.32915,0.32333125
0,test_er_100_06,er,100,mse,23,202,96,0.3267,0.32500625
0,test_er_100_06,er,100,mse,23,202,192,0.333325,0.32965625
0,test_er_100_06,er,100,mse,23,303,96,0.32615,0.3251625
0,test_er_100_06,er,100,mse,23,303,192,0.331675,0.32361875
0,test_er_100_06,er,100,pool_random,-1,101,96,0.315625,0.3083
0,test_er_100_06,er,100,pool_random,-1,101,192,0.316625,0.30959375
0,test_er_100_06,er,100,pool_random,-1,202,96,0.31585,0.311975
0,test_er_100_06,er,100,pool_random,-1,202,192,0.321625,0.317071875
0,test_er_100_06,er,100,pool_random,-1,303,96,0.31735,0.311040625
0,test_er_100_06,er,100,pool_random,-1,303,192,0.3221,0.319309375
0,test_er_100_06,er,100,random,-1,101,96,0.31455,0.308375
0,test_er_100_06,er,100,random,-1,101,192,0.3151,0.305109375
0,test_er_100_06,er,100,random,-1,202,96,0.3149,0.314028125
0,test_er_100_06,er,100,random,-1,202,192,0.3149,0.314028125
0,test_er_100_06,er,100,random,-1,303,96,0.31665,0.3085375
0,test_er_100_06,er,100,random,-1,303,192,0.31665,0.3085375
0,test_er_100_06,er,100,ranknet,17,101,96,0.32655,0.31826875
0,test_er_100_06,er,100,ranknet,17,101,192,0.3297,0.324471875
0,test_er_100_06,er,100,ranknet,17,202,96,0.327875,0.319809375
0,test_er_100_06,er,100,ranknet,17,202,192,0.334825,0.32931875
0,test_er_100_06,er,100,ranknet,17,303,96,0.324975,0.32049375
0,test_er_100_06,er,100,ranknet,17,303,192,0.332125,0.323321875
0,test_er_100_06,er,100,ranknet,23,101,96,0.3266,0.319175
0,test_er_100_06,er,100,ranknet,23,101,192,0.331225,0.316203125
0,test_er_100_06,er,100,ranknet,23,202,96,0.328425,0.322596875
0,test_er_100_06,er,100,ranknet,23,202,192,0.33655,0.330715625
0,test_er_100_06,er,100,ranknet,23,303,96,0.3279,0.320078125
0,test_er_100_06,er,100,ranknet,23,303,192,0.338075,0.3268125
0,test_er_100_07,er,100,ea,-1,101,96,0.324,0.31759375
0,test_er_100_07,er,100,ea,-1,101,192,0.32515,0.316028125
0,test_er_100_07,er,100,ea,-1,202,96,0.32225,0.319271875
0,test_er_100_07,er,100,ea,-1,202,192,0.32485,0.320790625
0,test_er_100_07,er,100,ea,-1,303,96,0.32555,0.318271875
0,test_er_100_07,er,100,ea,-1,303,192,0.325925,0.318584375
0,test_er_100_07,er,100,global_log_mse,17,101,96,0.32915,0.321109375
0,test_er_100_07,er,100,global_log_mse,17,101,192,0.33065,0.32095625
0,test_er_100_07,er,100,global_log_mse,17,202,96,0.32565,0.321315625
0,test_er_100_07,er,100,global_log_mse,17,202,192,0.336775,0.32769375
0,test_er_100_07,er,100,global_log_mse,17,303,96,0.3268,0.3182875
0,test_er_100_07,er,100,global_log_mse,17,303,192,0.330725,0.32146875
0,test_er_100_07,er,100,global_log_mse,23,101,96,0.330475,0.323071875
0,test_er_100_07,er,100,global_log_mse,23,101,192,0.336,0.326453125
0,test_er_100_07,er,100,global_log_mse,23,202,96,0.32765,0.31990625
0,test_er_100_07,er,100,global_log_mse,23,202,192,0.33115,0.320053125
0,test_er_100_07,er,100,global_log_mse,23,303,96,0.33035,0.324096875
0,test_er_100_07,er,100,global_log_mse,23,303,192,0.33285,0.326546875
0,test_er_100_07,er,100,global_mse,17,101,96,0.33055,0.32104375
0,test_er_100_07,er,100,global_mse,17,101,192,0.3335,0.32805625
0,test_er_100_07,er,100,global_mse,17,202,96,0.329775,0.330325
0,test_er_100_07,er,100,global_mse,17,202,192,0.3342,0.329278125
0,test_er_100_07,er,100,global_mse,17,303,96,0.32655,0.321365625
0,test_er_100_07,er,100,global_mse,17,303,192,0.330425,0.322959375
0,test_er_100_07,er,100,global_mse,23,101,96,0.328325,0.32206875
0,test_er_100_07,er,100,global_mse,23,101,192,0.335225,0.330778125
0,test_er_100_07,er,100,global_mse,23,202,96,0.325375,0.31793125
0,test_er_100_07,er,100,global_mse,23,202,192,0.330775,0.324109375
0,test_er_100_07,er,100,global_mse,23,303,96,0.327875,0.32295625
0,test_er_100_07,er,100,global_mse,23,303,192,0.339625,0.329234375
0,test_er_100_07,er,100,hillclimb,-1,101,96,0.3268,0.320890625
0,test_er_100_07,er,100,hillclimb,-1,101,192,0.3341,0.32233125
0,test_er_100_07,er,100,hillclimb,-1,202,96,0.3351,0.325228125
0,test_er_100_07,er,100,hillclimb,-1,202,192,0.338875,0.326125
0,test_er_100_07,er,100,hillclimb,-1,303,96,0.328575,0.31991875
0,test_er_100_07,er,100,hillclimb,-1,303,192,0.332625,0.319953125
0,test_er_100_07,er,100,log_mse,17,101,96,0.33425,0.32496875
0,test_er_100_07,er,100,log_mse,17,101,192,0.3354,0.3268375
0,test_er_100_07,er,100,log_mse,17,202,96,0.333875,0.325784375
0,test_er_100_07,er,100,log_mse,17,202,192,0.339825,0.3294
0,test_er_100_07,er,100,log_mse,17,303,96,0.3346,0.326503125
0,test_er_100_07,er,100,log_mse,17,303,192,0.336425,0.328953125
0,test_er_100_07,er,100,log_mse,23,101,96,0.333425,0.326546875
0,test_er_100_07,er,100,log_mse,23,101,192,0.334025,0.3249625
0,test_er_100_07,er,100,log_mse,23,202,96,0.3327,0.324625
0,test_er_100_07,er,100,log_mse,23,202,192,0.337275,0.32580625
0,test_er_100_07,er,100,log_mse,23,303,96,0.329825,0.324571875
0,test_er_100_07,er,100,log_mse,23,303,192,0.3373,0.32794375
0,test_er_100_07,er,100,mse,17,101,96,0.330075,0.324034375
0,test_er_100_07,er,100,mse,17,101,192,0.3351,0.32971875
0,test_er_100_07,er,100,mse,17,202,96,0.328525,0.32428125
0,test_er_100_07,er,100,mse,17,202,192,0.33575,0.331075
0,test_er_100_07,er,100,mse,17,303,96,0.327925,0.324665625
0,test_er_100_07,er,100,mse,17,303,192,0.33435,0.329715625
0,test_er_100_07,er,100,mse,23,101,96,0.33065,0.323434375
0,test_er_100_07,er,100,mse,23,101,192,0.33385,0.325275
0,test_er_100_07,er,100,mse,23,202,96,0.3307,0.327603125
0,test_er_100_07,er,100,mse,23,202,192,0.332675,0.325590625
0,test_er_100_07,er,100,mse,23,303,96,0.328675,0.321165625
0,test_er_100_07,er,100,mse,23,303,192,0.336,0.32155
0,test_er_100_07,er,100,pool_random,-1,101,96,0.322375,0.31785625
0,test_er_100_07,er,100,pool_random,-1,101,192,0.326025,0.316290625
0,test_er_100_07,er,100,pool_random,-1,202,96,0.32485,0.3188125
0,test_er_100_07,er,100,pool_random,-1,202,192,0.3281,0.32085625
0,test_er_100_07,er,100,pool_random,-1,303,96,0.325525,0.3166875
0,test_er_100_07,er,100,pool_random,-1,303,192,0.3276,0.3195875
0,test_er_100_07,er,100,random,-1,101,96,0.32375,0.3227375
0,test_er_100_07,er,100,random,-1,101,192,0.32405,0.3215375
0,test_er_100_07,er,100,random,-1,202,96,0.32205,0.318684375
0,test_er_100_07,er,100,random,-1,202,192,0.32315,0.31363125
0,test_er_100_07,er,100,random,-1,303,96,0.324475,0.3237625
0,test_er_100_07,er,100,random,-1,303,192,0.324475,0.3237625
0,test_er_100_07,er,100,ranknet,17,101,96,0.333825,0.32963125
0,test_er_100_07,er,100,ranknet,17,101,192,0.339275,0.326828125
0,test_er_100_07,er,100,ranknet,17,202,96,0.3318,0.32358125
0,test_er_100_07,er,100,ranknet,17,202,192,0.340475,0.333175
0,test_er_100_07,er,100,ranknet,17,303,96,0.33155,0.320128125
0,test_er_100_07,er,100,ranknet,17,303,192,0.338875,0.32875625
0,test_er_100_07,er,100,ranknet,23,101,96,0.3309,0.32505
0,test_er_100_07,er,100,ranknet,23,101,192,0.3371,0.333025
0,test_er_100_07,er,100,ranknet,23,202,96,0.3289,0.32101875
0,test_er_100_07,er,100,ranknet,23,202,192,0.33745,0.32705625
0,test_er_100_07,er,100,ranknet,23,303,96,0.334925,0.325353125
0,test_er_100_07,er,100,ranknet,23,303,192,0.336375,0.32929375
0,test_er_50_00,er,50,ea,-1,101,96,0.3327,0.3224625
0,test_er_50_00,er,50,ea,-1,101,192,0.3461,0.3335625
0,test_er_50_00,er,50,ea,-1,202,96,0.3312,0.322625
0,test_er_50_00,er,50,ea,-1,202,192,0.3394,0.3247
0,test_er_50_00,er,50,ea,-1,303,96,0.3346,0.3297125
0,test_er_50_00,er,50,ea,-1,303,192,0.3381,0.33415
0,test_er_50_00,er,50,global_log_mse,17,101,96,0.3359,0.3328625
0,test_er_50_00,er,50,global_log_mse,17,101,192,0.3402,0.3368
0,test_er_50_00,er,50,global_log_mse,17,202,96,0.3436,0.3387625
0,test_er_50_00,er,50,global_log_mse,17,202,192,0.3503,0.3393875
0,test_er_50_00,er,50,global_log_mse,17,303,96,0.3417,0.3363375
0,test_er_50_00,er,50,global_log_mse,17,303,192,0.3476,0.332525
0,test_er_50_00,er,50,global_log_mse,23,101,96,0.3432,0.33765
0,test_er_50_00,er,50,global_log_mse,23,101,192,0.3475,0.3390875
0,test_er_50_00,er,50,global_log_mse,23,202,96,0.3371,0.33025
0,test_er_50_00,er,50,global_log_mse,23,202,192,0.3463,0.3382625
0,test_er_50_00,er,50,global_log_mse,23,303,96,0.3366,0.3283625
0,test_er_50_00,er,50,global_log_mse,23,303,192,0.3444,0.3390125
0,test_er_50_00,er,50,global_mse,17,101,96,0.3358,0.3347625
0,test_er_50_00,er,50,global_mse,17,101,192,0.3461,0.3391875
0,test_er_50_00,er,50,global_mse,17,202,96,0.3417,0.3322625
0,test_er_50_00,er,50,global_mse,17,202,192,0.3455,0.3344125
0,test_er_50_00,er,50,global_mse,17,303,96,0.3384,0.328775
0,test_er_50_00,er,50,global_mse,17,303,192,0.3468,0.3377
0,test_er_50_00,er,50,global_mse,23,101,96,0.3372,0.3359875
0,test_er_50_00,er,50,global_mse,23,101,192,0.3487,0.341925
0,test_er_50_00,er,50,global_mse,23,202,96,0.3372,0.33375
0,test_er_50_00,er,50,global_mse,23,202,192,0.3444,0.33065
0,test_er_50_00,er,50,global_mse,23,303,96,0.3399,0.3339375
0,test_er_50_00,er,50,global_mse,23,303,192,0.3457,0.3413125
0,test_er_50_00,er,50,hillclimb,-1,101,96,0.3384,0.3318
0,test_er_50_00,er,50,hillclimb,-1,101,192,0.3453,0.3391625
0,test_er_50_00,er,50,hillclimb,-1,202,96,0.3441,0.333625
0,test_er_50_00,er,50,hillclimb,-1,202,192,0.3454,0.333725
0,test_er_50_00,er,50,hillclimb,-1,303,96,0.334,0.328275
0,test_er_50_00,er,50,hillclimb,-1,303,192,0.3446,0.3300375
0,test_er_50_00,er,50,log_mse,17,101,96,0.3378,0.335025
0,test_er_50_00,er,50,log_mse,17,101,192,0.3479,0.33625
0,test_er_50_00,er,50,log_mse,17,202,96,0.3398,0.336075
0,test_er_50_00,er,50,log_mse,17,202,192,0.3427,0.3343625
0,test_er_50_00,er,50,log_mse,17,303,96,0.3349,0.3279625
0,test_er_50_00,er,50,log_mse,17,303,192,0.3428,0.33565
0,test_er_50_00,er,50,log_mse,23,101,96,0.3511,0.3429
0,test_er_50_00,er,50,log_mse,23,101,192,0.3535,0.3484625
0,test_er_50_00,er,50,log_mse,23,202,96,0.3425,0.336775
0,test_er_50_00,er,50,log_mse,23,202,192,0.3486,0.3384375
0,test_er_50_00,er,50,log_mse,23,303,96,0.339,0.33395
0,test_er_50_00,er,50,log_mse,23,303,192,0.3493,0.3458875
0,test_er_50_00,er,50,mse,17,101,96,0.3387,0.3351625
0,test_er_50_00,er,50,mse,17,101,192,0.347,0.34295
0,test_er_50_00,er,50,mse,17,202,96,0.3419,0.3341625
0,test_er_50_00,er,50,mse,17,202,192,0.3465,0.338275
0,test_er_50_00,er,50,mse,17,303,96,0.3412,0.33815
0,test_er_50_00,er,50,mse,17,303,192,0.3502,0.3438375
0,test_er_50_00,er,50,mse,23,101,96,0.3442,0.339675
0,test_er_50_00,er,50,mse,23,101,192,0.3473,0.34165
0,test_er_50_00,er,50,mse,23,202,96,0.3376,0.3309625
0,test_er_50_00,er,50,mse,23,202,192,0.3452,0.3448625
0,test_er_50_00,er,50,mse,23,303,96,0.3421,0.34035
0,test_er_50_00,er,50,mse,23,303,192,0.3511,0.344425
0,test_er_50_00,er,50,pool_random,-1,101,96,0.3322,0.3262375
0,test_er_50_00,er,50,pool_random,-1,101,192,0.3388,0.3332
0,test_er_50_00,er,50,pool_random,-1,202,96,0.3346,0.324075
0,test_er_50_00,er,50,pool_random,-1,202,192,0.3346,0.324075
0,test_er_50_00,er,50,pool_random,-1,303,96,0.3339,0.3332875
0,test_er_50_00,er,50,pool_random,-1,303,192,0.3414,0.3377875
0,test_er_50_00,er,50,random,-1,101,96,0.3303,0.33165
0,test_er_50_00,er,50,random,-1,101,192,0.3303,0.33165
0,test_er_50_00,er,50,random,-1,202,96,0.3283,0.3260625
0,test_er_50_00,er,50,random,-1,202,192,0.3295,0.3237
0,test_er_50_00,er,50,random,-1,303,96,0.3301,0.3284625
0,test_er_50_00,er,50,random,-1,303,192,0.336,0.3258375
0,test_er_50_00,er,50,ranknet,17,101,96,0.3394,0.338025
0,test_er_50_00,er,50,ranknet,17,101,192,0.3491,0.3423125
0,test_er_50_00,er,50,ranknet,17,202,96,0.3452,0.3424
0,test_er_50_00,er,50,ranknet,17,202,192,0.3507,0.342375
0,test_er_50_00,er,50,ranknet,17,303,96,0.3455,0.334275
0,test_er_50_00,er,50,ranknet,17,303,192,0.3506,0.3388125
0,test_er_50_00,er,50,ranknet,23,101,96,0.3485,0.3412
0,test_er_50_00,er,50,ranknet,23,101,192,0.3521,0.3442125
0,test_er_50_00,er,50,ranknet,23,202,96,0.3405,0.3357625
0,test_er_50_00,er,50,ranknet,23,202,192,0.3461,0.33535
0,test_er_50_00,er,50,ranknet,23,303,96,0.3454,0.336675
0,test_er_50_00,er,50,ranknet,23,303,192,0.3482,0.3339375
0,test_er_50_01,er,50,ea,-1,101,96,0.3319,0.326
0,test_er_50_01,er,50,ea,-1,101,192,0.3369,0.3293875
0,test_er_50_01,er,50,ea,-1,202,96,0.3338,0.3291875
0,test_er_50_01,er,50,ea,-1,202,192,0.3365,0.3252375
0,test_er_50_01,er,50,ea,-1,303,96,0.3313,0.3282625
0,test_er_50_01,er,50,ea,-1,303,192,0.336,0.331
0,test_er_50_01,er,50,global_log_mse,17,101,96,0.3319,0.3232
0,test_er_50_01,er,50,global_log_mse,17,101,192,0.3373,0.3300875
0,test_er_50_01,er,50,global_log_mse,17,202,96,0.3375,0.3307625
0,test_er_50_01,er,50,global_log_mse,17,202,192,0.3439,0.334975
0,test_er_50_01,er,50,global_log_mse,17,303,96,0.339,0.3329875
0,test_er_50_01,er,50,global_log_mse,17,303,192,0.352,0.33755
0,test_er_50_01,er,50,global_log_mse,23,101,96,0.332,0.3272875
0,test_er_50_01,er,50,global_log_mse,23,101,192,0.3424,0.3369
0,test_er_50_01,er,50,global_log_mse,23,202,96,0.3479,0.338475
0,test_er_50_01,er,50,global_log_mse,23,202,192,0.3512,0.3391625
0,test_er_50_01,er,50,global_log_mse,23,303,96,0.3427,0.3330625
0,test_er_50_01,er,50,global_log_mse,23,303,192,0.3427,0.3330625
0,test_er_50_01,er,50,global_mse,17,101,96,0.3375,0.333225
0,test_er_50_01,er,50,global_mse,17,101,192,0.3498,0.34155
0,test_er_50_01,er,50,global_mse,17,202,96,0.3464,0.3384875
0,test_er_50_01,er,50,global_mse,17,202,192,0.3465,0.3382125
0,test_er_50_01,er,50,global_mse,17,303,96,0.3384,0.33645
0,test_er_50_01,er,50,global_mse,17,303,192,0.3409,0.3343625
0,test_er_50_01,er,50,global_mse,23,101,96,0.3433,0.3332625
0,test_er_50_01,er,50,global_mse,23,101,192,0.3474,0.337775
0,test_er_50_01,er,50,global_mse,23,202,96,0.3404,0.3304375
0,test_er_50_01,er,50,global_mse,23,202,192,0.3477,0.3381625
0,test_er_50_01,er,50,global_mse,23,303,96,0.3376,0.3305625
0,test_er_50_01,er,50,global_mse,23,303,192,0.3451,0.3378125
0,test_er_50_01,er,50,hillclimb,-1,101,96,0.3373,0.3254625
0,test_er_50_01,er,50,hillclimb,-1,101,192,0.3441,0.3264125
0,test_er_50_01,er,50,hillclimb,-1,202,96,0.3359,0.327525
0,test_er_50_01,er,50,hillclimb,-1,202,192,0.3435,0.3276875
0,test_er_50_01,er,50,hillclimb,-1,303,96,0.3399,0.3261625
0,test_er_50_01,er,50,hillclimb,-1,303,192,0.3416,0.329775
0,test_er_50_01,er,50,log_mse,17,101,96,0.3354,0.3277125
0,test_er_50_01,er,50,log_mse,17,101,192,0.3439,0.3356875
0,test_er_50_01,er,50,log_mse,17,202,96,0.3371,0.3283625
0,test_er_50_01,er,50,log_mse,17,202,192,0.3407,0.332475
0,test_er_50_01,er,50,log_mse,17,303,96,0.3406,0.3329125
0,test_er_50_01,er,50,log_mse,17,303,192,0.3475,0.338275
0,test_er_50_01,er,50,log_mse,23,101,96,0.3348,0.329575
0,test_er_50_01,er,50,log_mse,23,101,192,0.3399,0.33695
0,test_er_50_01,er,50,log_mse,23,202,96,0.336,0.3312875
0,test_er_50_01,er,50,log_mse,23,202,192,0.3407,0.335275
0,test_er_50_01,er,50,log_mse,23,303,96,0.3374,0.336525
0,test_er_50_01,er,50,log_mse,23,303,192,0.3462,0.3399375
0,test_er_50_01,er,50,mse,17,101,96,0.3412,0.331475
0,test_er_50_01,er,50,mse,17,101,192,0.3465,0.334375
0,test_er_50_01,er,50,mse,17,202,96,0.3355,0.32735
0,test_er_50_01,er,50,mse,17,202,192,0.3464,0.336
0,test_er_50_01,er,50,mse,17,303,96,0.3365,0.3299125
0,test_er_50_01,er,50,mse,17,303,192,0.3474,0.3408125
0,test_er_50_01,er,50,mse,23,101,96,0.337,0.330825
0,test_er_50_01,er,50,mse,23,101,192,0.3419,0.3352375
0,test_er_50_01,er,50,mse,23,202,96,0.3404,0.3313125
0,test_er_50_01,er,50,mse,23,202,192,0.3508,0.340175
0,test_er_50_01,er,50,mse,23,303,96,0.3457,0.3349375
0,test_er_50_01,er,50,mse,23,303,192,0.3505,0.3385125
0,test_er_50_01,er,50,pool_random,-1,101,96,0.3265,0.32075
0,test_er_50_01,er,50,pool_random,-1,101,192,0.3322,0.3254875
0,test_er_50_01,er,50,pool_random,-1,202,96,0.3318,0.3279125
0,test_er_50_01,er,50,pool_random,-1,202,192,0.3375,0.328275
0,test_er_50_01,er,50,pool_random,-1,303,96,0.3347,0.3299375
0,test_er_50_01,er,50,pool_random,-1,303,192,0.3379,0.3283125
0,test_er_50_01,er,50,random,-1,101,96,0.3289,0.3269125
0,test_er_50_01,er,50,random,-1,101,192,0.3304,0.322875
0,test_er_50_01,er,50,random,-1,202,96,0.3266,0.321925
0,test_er_50_01,er,50,random,-1,202,192,0.3287,0.319825
0,test_er_50_01,er,50,random,-1,303,96,0.334,0.326375
0,test_er_50_01,er,50,random,-1,303,192,0.334,0.326375
0,test_er_50_01,er,50,ranknet,17,101,96,0.3367,0.3304625
0,test_er_50_01,er,50,ranknet,17,101,192,0.3485,0.340425
0,test_er_50_01,er,50,ranknet,17,202,96,0.3388,0.334625
0,test_er_50_01,er,50,ranknet,17,202,192,0.3478,0.3380875
0,test_er_50_01,er,50,ranknet,17,303,96,0.3381,0.3326875
0,test_er_50_01,er,50,ranknet,17,303,192,0.3462,0.3359125
0,test_er_50_01,er,50,ranknet,23,101,96,0.3399,0.3307625
0,test_er_50_01,er,50,ranknet,23,101,192,0.3482,0.340975
0,test_er_50_01,er,50,ranknet,23,202,96,0.3416,0.3353875
